丹阳204路,38,119.862968;32.071373;119.858681;32.078491;119.857529;32.078434;119.82708;32.07671;119.826607;32.076721;119.754425;32.077164;119.754204;32.077156;119.711182;32.073486;119.70977;32.073036;119.696564;32.068424;119.696274;32.068218;119.692207;32.062099;119.691856;32.061848;119.673393;32.049809;119.671776;32.048935;119.639641;32.034363;119.639183;32.034019;119.621185;32.011501;119.620232;32.011505;119.611847;32.011486;119.611717;32.011337;119.612457;32.0051;119.61026;32.005116;119.592827;32.005402;119.593277;32.004208;119.596451;31.998247;119.59639;31.998178;119.596855;31.993637;119.596565;31.993603;119.582741;31.990364;119.582848;31.98937;119.582916;31.986019;119.582848;31.985847;119.581017;31.983124;119.580917;31.983061;119.571655;31.983833;119.571663;31.984035;119.572136;31.9855
丹阳206路,28,119.766826;32.052805;119.758705;32.048641;119.75853;32.048615;119.749573;32.049103;119.748795;32.049335;119.729004;32.052383;119.726089;32.053024;119.720711;32.055416;119.720352;32.055439;119.704872;32.05521;119.704445;32.055397;119.701981;32.058014;119.701653;32.058102;119.690506;32.060944;119.690254;32.060783;119.671776;32.048935;119.671349;32.048714;119.639641;32.034363;119.639183;32.034019;119.621185;32.011501;119.620232;32.011505;119.601265;32.011452;119.601265;32.011292;119.599983;32.005009;119.599236;32.004997;119.592745;32.005508;119.593533;32.003574;119.593226;32.003215
丹阳207路(支线),28,119.759163;32.034904;119.760963;32.033726;119.760399;32.033096;119.739388;32.000423;119.738914;32.000435;119.736023;32.000259;119.735832;32.000137;119.732101;31.997009;119.732048;31.996866;119.731949;31.991644;119.731812;31.991249;119.728294;31.985586;119.727226;31.985737;119.693985;31.98572;119.693932;31.986622;119.693535;31.992916;119.691795;31.992809;119.642181;31.994995;119.641113;31.994951;119.631065;31.992531;119.630989;31.992733;119.63063;31.995783;119.629929;31.995832;119.597099;31.998199;119.596764;31.998329;119.592995;32.005367;119.592827;32.005402;119.593127;32.003202
丹阳207路,38,119.571159;31.984562;119.581612;31.982769;119.581642;31.982861;119.582817;31.990309;119.583984;31.990156;119.596848;31.993568;119.596909;31.99365;119.596886;31.998159;119.597168;31.998138;119.633057;31.995703;119.63343;31.995859;119.633202;32.003265;119.633583;32.003605;119.634387;32.004097;119.635069;32.004076;119.689262;32.004772;119.68927;32.004601;119.689476;31.992701;119.689621;31.992682;119.693535;31.992916;119.693588;31.992188;119.693993;31.985611;119.695312;31.985916;119.728233;31.985491;119.728294;31.985586;119.731949;31.991644;119.732025;31.991898;119.732101;31.997009;119.732216;31.997149;119.736389;32.000397;119.737831;32.000423;119.739388;32.000423;119.73925;31.999571;119.739143;31.998806;119.739601;31.998766;119.742409;31.99856;119.742371;31.997972;119.741905;31.992521
丹阳208路,44,119.571175;31.9846;119.574158;31.989202;119.574348;31.989111;119.581955;31.984335;119.58226;31.984783;119.582817;31.990309;119.583984;31.990156;119.596848;31.993568;119.596909;31.99365;119.596886;31.998159;119.597168;31.998138;119.613403;31.996988;119.613556;31.99575;119.614784;31.986349;119.615211;31.986372;119.626747;31.986679;119.627235;31.986622;119.635818;31.983875;119.63652;31.98378;119.652573;31.982449;119.654411;31.982422;119.697205;31.98612;119.699028;31.986164;119.721558;31.986385;119.721626;31.986494;119.72113;31.995447;119.723953;31.9956;119.732155;31.996128;119.732567;31.995783;119.731705;31.991037;119.731308;31.99037;119.716179;31.96608;119.716637;31.965906;119.729439;31.963102;119.729156;31.962158;119.721588;31.936703;119.721825;31.936607;119.748993;31.927452;119.74868;31.926792;119.739731;31.911146;119.739609;31.91081;119.739029;31.906212;119.739052;31.906084;119.749087;31.899755
丹阳209路,30,119.748931;31.899722;119.756676;31.895399;119.756172;31.894974;119.750854;31.888729;119.748367;31.889254;119.739716;31.892599;119.739662;31.892414;119.734436;31.859764;119.73423;31.859892;119.71595;31.874084;119.71463;31.87496;119.697929;31.884314;119.696808;31.885187;119.686119;31.895237;119.685585;31.895647;119.678596;31.899866;119.677505;31.90037;119.641113;31.911963;119.640198;31.912336;119.616257;31.924376;119.615623;31.924582;119.592186;31.929419;119.592117;31.929499;119.588516;31.955782;119.588417;31.95628;119.581795;31.981844;119.581749;31.981894;119.571503;31.982891;119.571632;31.983757;119.571581;31.985437
丹阳20路,24,119.564705;31.953693;119.569839;31.95352;119.569656;31.953985;119.558022;31.970232;119.557877;31.970482;119.555794;31.976444;119.556122;31.976435;119.593521;31.976688;119.594116;31.976744;119.601166;31.979578;119.602257;31.980247;119.607468;31.984791;119.607384;31.984922;119.60582;31.992188;119.605896;31.993671;119.606628;32.005043;119.608116;32.005039;119.608551;32.008347;119.609131;32.008343;119.612206;32.008438;119.612167;32.008724;119.61232;32.011326;119.612823;32.011326;119.623192;32.012508
丹阳210路,26,119.853577;32.12764;119.84491;32.129219;119.844894;32.129452;119.844856;32.135502;119.844894;32.135586;119.848427;32.138386;119.847786;32.139153;119.847679;32.150951;119.847771;32.151241;119.851997;32.157631;119.851974;32.157944;119.845856;32.182499;119.845772;32.18309;119.847145;32.198654;119.847061;32.199352;119.841621;32.2229;119.841583;32.222965;119.835831;32.222874;119.835831;32.2229;119.831375;32.23579;119.831322;32.235802;119.828407;32.23473;119.827827;32.234886;119.814384;32.237194;119.814354;32.23745;119.813721;32.244701
丹阳211路,44,119.78115;31.825579;119.77597;31.823038;119.77562;31.823038;119.738693;31.822227;119.738464;31.822262;119.733215;31.824886;119.732773;31.824873;119.691139;31.822639;119.691086;31.823425;119.689201;31.83709;119.689201;31.837513;119.689537;31.847908;119.689438;31.848211;119.678589;31.853834;119.678535;31.85404;119.679405;31.858971;119.679298;31.859528;119.670692;31.9028;119.669815;31.903065;119.641113;31.911963;119.640198;31.912336;119.615837;31.924904;119.615692;31.925383;119.616341;31.939699;119.616264;31.940287;119.611679;31.961315;119.611717;31.962013;119.61586;31.9732;119.615944;31.974062;119.614754;31.986349;119.614639;31.986488;119.607712;31.985096;119.607384;31.984922;119.601158;31.979713;119.600784;31.979517;119.592819;31.976784;119.591522;31.976776;119.583412;31.976814;119.583206;31.976936;119.581749;31.981894;119.579887;31.982058;119.571503;31.982891;119.571632;31.983757;119.571526;31.985378
丹阳212路,30,119.571136;31.984514;119.572037;31.985256;119.571815;31.984562;119.571526;31.982826;119.57206;31.982769;119.581726;31.981827;119.581856;31.981197;119.588272;31.956875;119.588417;31.95628;119.599953;31.872896;119.599968;31.872896;119.613419;31.870979;119.614517;31.870998;119.677353;31.871714;119.677383;31.870846;119.679443;31.858606;119.679451;31.858284;119.678589;31.853834;119.67878;31.853502;119.687881;31.849968;119.688278;31.849726;119.689537;31.847908;119.68959;31.847582;119.689201;31.837057;119.689217;31.837013;119.691139;31.822639;119.691582;31.822639;119.699997;31.823147;119.70005;31.820793;119.70079;31.765902
